text,category,label
രണ്ടാണുങ്ങൾ തമ്മിൽ ലിപ് ലോക്ക് നടത്തിയപ്പോഴേക്കും പലർക്കും കുരു പൊട്ടിഇനീം കേരളത്തിലെ ഗേ ലിപ് ലോക്ക് വീഡിയോ ധാരാളം ഇറങ്ങണം പ്രണയം രണ്ട് പേർക്ക് ഇടയിലാണ് മൂന്നാമത്തെ ആൾ ചൊറിഞ്ഞിട്ട് കാര്യമില്ല,non-anti-LGBT,1
Make up illankil pennine aanu pennu aayit thonnuka aaninu pennu aaknel makeup aavshyamanu,transphobic,2
വിശേഷം വല്ലതും ആയാൽ പറയണേ,non-anti-LGBT,1
ശ്രീകണ്ടൻ ഇജ്‌ജാതി മണ്ടൻ,non-anti-LGBT,1
JITHEESH P J രണ്ടുപേരും നിൻറെ അച്ഛൻ ആണെന്ന് അറിഞ്ഞില്ല സോറി,non-anti-LGBT,1
ഇവനെ ഒകെയ് അടിച്ചു കൊല്ലാൻ ആ നാട്ടിൽ ആണുങ്ങൾ ഇല്ലേ,homophobic,0
Negal patnare nokunudo,non-anti-LGBT,1
Mumbai police ile രാജുവേട്ടൻ മരണമാസ്സ്‌ ആണ് എന്നുള്ളവർ ഒരു like അടിച്ചേക്കു,non-anti-LGBT,1
കോഴിക്കോട് മലയോര മേഖല അതായത് കൊടുവള്ളി താമരശ്ശേരി മടവൂർ etc ഭാഗങ്ങളിൽ പയ്യൻ അല്ലെങ്കിൽ ചെറുക്കൻ എന്നിങ്ങനെ വിളിക്കുന്നതിന് പകരം,non-anti-LGBT,1
Dislike cheyata 342 perude mentality patti orthittu,non-anti-LGBT,1
Kandit entho pole ,non-anti-LGBT,1
Aneesha Anju താൻ പറഞ്ഞ മനുഷ്യ സംസ്ക്കാരം ആണ് മുകളിൽ പറഞ്ഞത്അല്ലാതേ താൻ ചെയ്തു എന്നല്ല,non-anti-LGBT,1
Sree kutty enn parayunna aa saadhanathinte tiktok videos onn kaananam ellaarum  I respect transgenders but orupaad peru vulgar aayitt dress cheyunnu oronn kaanikkaan vendi dress cheyunnu adhokke aanu mosham other than that nammalu manushyar aanu avarum manushyar aanu,non-anti-LGBT,1
പക്ഷേ ഇത് ഒന്നൊന്നര പാടായി പോയി,non-anti-LGBT,1
പുരുഷൻ മാർ ഇങ്ങനെ പുരുഷൻ മാരെ തന്നെ കല്യാണം കഴിച്ചാൽ നമ്മുടെ കേരളത്തിലെ സ്ത്രീകളെ ആരു കല്യാണം കഴിക്കും അതുകൊണ്ട് സഹോദരിമാരെ നിങ്ങൾ ആരും ഈ തോന്നിവാസത്തിനു സപ്പോർട്ട് ചെയ്യരുതേ കാരണം ഇത് ഒരു തരം പ്രാന്ത് ആണ് സൈക്യാട്രിസ്റ്റിനെ കണ്ടു ചികിത്സയാണ് ഇതിനു വേണ്ടത് ,homophobic,0
J J nivine allathe vere aarem imagine cheyan pattila ennanu geethu mohandas um paranje,non-anti-LGBT,1
Pavangal aalle manasinu vishamangal marakkana oronnu parayanennu tonnunu,non-anti-LGBT,1
Valla negative comments undo ennu nokkan vannatha,non-anti-LGBT,1
ഓവർ make up ഒഴിവാക്കിയാൽ നന്നായിരുന്നു,non-anti-LGBT,1
കുണ്ടൻ എന്നാണ് വിളിക്കാറ്,non-anti-LGBT,1
സത്യം തമ്പിനയിൽ കണ്ട ട്രാൻസ്,non-anti-LGBT,1
Edoithokke Ella kalathum und,non-anti-LGBT,1
looth nebiyude kalathilekk kalam vazi marumoallahu kakkatte,non-anti-LGBT,1
മീശേം താടിയും വളർത്തിട്ട് കാര്യം ഇല്ലാ ആണുങ്ങളെ പോലെ ജീവിക്കാഡോ ആണുങ്ങളുടെ വില കളയാൻ ആയിട്ട് ഇറങ്ങിക്കോളും,homophobic,0
Lokavasanathinta naalukal ennapetu thudangi,homophobic,0
Homosexuality exploit cheyunna oru vibhagam und,non-anti-LGBT,1
Purathakana parents und athum samskaram allarikum alle,non-anti-LGBT,1
Engne oru muzhuvan sthree muzhuvan purushan enna ganathile peduthaan pattum Sthreek reproduce cheyyunnath pole ivarkk cheyyan pattum0 Innathe technology karanam kuttikal ayekkam Ithonnum illayiriunnenkil engne jeevikkum Chilar bisexual aanenn avakaashapedunnu apol nammal engne avre sthreeyute koottathil allenkil purushakoottathil peduthum Ithonnum praayogikamlla Ithonnum prakruthikku inangunna karyangal alla Ipol nammuk sahathapam thonnaam Nale nammude kuttikale ivar ethra influence cheyyumennu kandariyaam,transphobic,2
കുന്ദൻ maar allathavar like adikk,homophobic,0
പ്രകൃതിയുടെ നിയമം മാത്രം നിലനില്‍ക്കുന്ന കാലത്താണ് സ്വവര്‍ഗ്ഗരതിയെന്ന മാരകപാപം സോദോമിലും ഗൊമോറായിലും വ്യാപകമായത് ദൈവദൂതന്മാരോടുപോലും ഈ മ്ലേച്ഛത പ്രവര്‍ത്തിക്കാന്‍ ഈ സമൂഹം തുനിഞ്ഞത് ഉല്‍പത്തിയുടെ പുസ്തകത്തിലെ പത്തൊന്‍പതാം അദ്ധ്യായത്തില്‍ വ്യക്തമായി കാണാൻ സാധിക്കും പ്രകൃതിവിരുദ്ധ പാപങ്ങളില്‍ മുഴുകിയ ജനതയ്ക്കുമേല്‍ ദൈവം‌ അയച്ച മഹാമാരിയും പിന്നീടുള്ള വചനങ്ങളില്‍ കാണുന്നു സോദോംഗൊമോറാ ദേശങ്ങളെ അഗ്നിയും ഗന്ധകവും ഇറക്കി വെണ്ണീറാക്കിയത്തിനുശേഷം നൂറ്റാണ്ടുകള്‍ കഴിഞ്ഞായിരുന്നു മോശയിലൂടെ അവിടുന്നു നിയമങ്ങള്‍ നല്‍കിയത് നിയമം ലിഖിതരൂപത്തില്‍ ലഭിക്കാതിരുന്ന നാളുകളില്‍ ദൈവത്തിന്റെ കോപം ഈ പാപത്തിനുമേല്‍ ജ്വലിച്ചുവെങ്കില്‍ എല്ലാ അറിവും ലഭിച്ചതിനുശേഷം ചെയ്തുകൂട്ടുന്ന മ്ലേച്ഛതകള്‍ക്കു ന്യായീകരണം ഇല്ലെന്നുമാത്രമല്ല ശിക്ഷ വൈകുകയുമില്ല ഭൂമിയുള്ളിടത്തോളംകാലം ഭൂവാസികള്‍ക്കെല്ലാം ദൃഷ്ടാന്തമാക്കി സോദോമിനെ നിലനിര്‍ത്തിയിരിക്കുന്നതും ഒരു താക്കീതായി കാണണം എന്നാൽ ദൈവം ഈ തലമുറക്ക് ഒരുക്കിയിട്ടുള്ള ശിക്ഷ സോദോമിനേക്കാൾ അതികഠിനമായിരിക്കും ഇത് ദൈവത്തിന്റെ പ്രവർത്തികൾ കണ്ണുകൾ കൊണ്ട് കാണേണ്ട സമയം,homophobic,0
കേരളതിൽ പലരും പകൽ മാന്യന്മാരായ കള്ളന്മാർ,non-anti-LGBT,1
Antass  Ithokke acteyunnataanennaan elardem vicharam Genetics il PhD Ulla nte ammak vare cant understand I really feel for them I wish I had such a friend so that avark veshamam faceyandi varumbol they could atleast find a person to talk with enn We need an educative video,non-anti-LGBT,1
ANISHKUMAR T ആണ്പിള്ളേര് pooril അടിക്കും നിന്നെ പോലെ ഇതുപോലുള്ള കുണ്ടന്മാര് വായിലും എടുക്കും  ആണും പെണ്ണും കെട്ട ജന്മങ്ങൾ,homophobic,0
Enthu koppile manasutheyre gayathondu cheyaan patti,non-anti-LGBT,1
Kalyanathilupari avar onnichubdakumbol kittunna sathosham athanu valuthu athu ennum undavatte nalla koottukarke onnichu kazhiyan pattolu,non-anti-LGBT,1
Gayathri chechirikkatte oru kuthira pavan,non-anti-LGBT,1
Christopher Nolan u r rightivamar nnthina ingane jeevikaneaanu aaytu jeevicha pore,homophobic,0
Oru kozhappomella Ee uthuparipadinirthi Joli chaythujeevichamathi,non-anti-LGBT,1
Jerin Raju LGBT alla sahodara hormone treatement olla aallude karyam aanu paranjathu,non-anti-LGBT,1
Podaa njaramba penn azhichitt kandal eeth aaninum pongum oru aanine kanditt pongunnath enthaada,homophobic,0
Shahla Vishahad നിങ്ങൾ പറയുന്നത് പോലെ എല്ലാ കാര്യത്തിലും ഉൾപ്പെടുത്താൻ സാധിക്കില്ല സഹോദരി അവർ സ്ത്രീയുടെ മനസ്സും പുരുഷന്റെ ശരീരവുമായി ജീവിക്കുന്നതിനു ഇപ്പോൾ പരിഹാരം ഉണ്ട് ഒരു സർജറി വേണം കുറച്ച പൈസ ചിലവുണ്ട് അതുകൊണ്ട് ഇപ്പോൾ ഒരു പരിധിവരെ അവരുടെ വിഷമങ്ങൾ മറക്കാൻ സാധിക്കും പക്ഷെ ഒരിക്കലും പൂർണ്ണമായും ഒരു പെണ്ണാകാൻ അവർക്ക് സാധിക്കില്ല ഗർഭപാത്രം ഇല്ലാത്തതുകൊണ്ട് അമ്മയാകാനും സാധിക്കില്ല ,non-anti-LGBT,1
ഇത് ഒരു വൈകല്യം ആണ് അവർ ജീവിക്കട്ടെ അവർക്ക് ഭയം ആണ് ഞൻ ആണായിട്ടില്ലേ അല്ലങ്കിൽ പെണ്ണ് ആയിട്ടില്ലേ എന്നുള്ള അത് ഉറപ്പിക്കാൻ വേണ്ടിയാണ് ഈ വെച്ച് കെട്ടൽ അത് സാദാരണക്കാർക്ക് അത് അലോഷകരമായി തോന്നും,transphobic,2
Onnum randum moonnum mathramalla oru spectrum thanne und  Enthukondanu hurt aakunnath ennum koode aalochichu nokkanam,non-anti-LGBT,1
When family members  Govtdoesnt carewhat will them doHow will they liveHow single women are treated,non-anti-LGBT,1
manushyane manushyanayi kaanan kazivullavarke ivare angeerikan patum angnae nalla manushyanmar vallare kuravane e lokathe enkilum nammuke prarthikam nalla manushyanmar undavatte dear transgenarater sistersoru purushanum sthreekum illatha manodhairyam chankootam athe ningalke ullu u r the bestarjunante makkalane ningal ardhanareeshwarikal aane ningal ningalude e confident ningalude e dhairyam athane ningalude vijayam santhoshamayo jeevitham ningalke eshwaran nalkkatte sahodharimarebharath matha ki jai,non-anti-LGBT,1
Lakshmi M paniker എന്നിട്ട് വേണം ഫെമിനിച്ചികളും കപട പുരോഗമനവാദികളും യുക്തിവാദികളും എന്നെ കടിച്ച് കീറാൻ  പെങ്ങൾ ക്ഷമിക്ക് ,non-anti-LGBT,1
One india news illathappo thoni nakkan poikkanun,non-anti-LGBT,1
E kalathum engane chinthikunna ningale athu doctre kanikanam,non-anti-LGBT,1
Sreelakshmi Suresh eniku agane oru Kutty undayal chikilsa undegil athu cheyyum Counseling kodutho eganeyegilum maatti edukkan sremikkum Athinu otta karaname ulloo njan oru daiva viswasiyanu Athu kondu jedika asakthikale support cheyyilla,homophobic,0
Abhirami Abhirami vivaham ennathu vikaarangalum vichaarangalum theerkan ullathaano atho manushya varghathinde nilanilpinuvendiyaano LGBT is an agenda for population control,homophobic,0
Seriously good job അധികം ആരും പറഞ്ഞു കേക്കാത്ത ഒരു ടോപ്പിക്ക് ആണ് പറയാത്തതാണോ കേൾക്കാത്തതാണോ എന്ന് അറിയില്ല ഇവിടെ elavarikum jeevikkanulla avakasham ind ennulla oru cherye bodham ellarkum indayal mathii keep it up,non-anti-LGBT,1
Lokavasanam adukumpo undavunna karyangal quranil paranjatund brother proof,non-anti-LGBT,1
Polichh chechii thn i have a request could u please make a video of EIA Act 2020i think so many peoples are not realize the side effects of EIA act 2020,non-anti-LGBT,1
ഇതാണ് നുമ്മ പറഞ്ഞ നടൻ ഇവനാണ് നടൻ അയ്യോ നിവിനേട്ടാ നിങ്ങൾ ശെരിക്കും ഞെട്ടിച്ചു കേട്ടാഎജ്ജാതി അഭിനയംand govind vasanta muthinte music ഒരു രക്ഷയും ഇല്ല,non-anti-LGBT,1
ഞാനും എന്റെ ചങ്ങായും ദിവസവും കളിയാണ്  ആണും ആണും സൂപ്പർ ആണ്,non-anti-LGBT,1
അതിൽ ഞാൻ ഇപ്പം ഖേദിക്കുന്നു  എല്ലാം വിധിയുടെ വിളയാട്ടം Thanks for watching man,non-anti-LGBT,1
നാട്ടുകാരനായ കൂട്ടുകാരാ ഇനിയും ഒരുപാട് ഉയരങ്ങളിൽ എത്തട്ടെ,non-anti-LGBT,1
Kerala samooham agikarikkunnundallo chettan bengali aano,non-anti-LGBT,1
Vasanthakumari Amma Ninte achante achar മോനെ  മര്യാദക് സംസാരിക്കുക കേട്ടോടാ Oole,non-anti-LGBT,1
shahaban കൊച്ചി athinu ni chullan aannu ara paranje  Sonthamayi trolliyathano,non-anti-LGBT,1
Dgzhrsustj Ighxufsuts oh nee കുന്ദൻ  aayad kondavm,homophobic,0
അപ്പോൾ മാത്രമേ നമ്മുടെ സമൂഹത്തിന് നാനാത്വത്തിൽ ഏകത്വം എന്ന തത്വത്തിൽ ഊന്നി ഒറ്റക്കെട്ടായി മുന്നോട്ടു പോകാൻ കഴിയൂ ,non-anti-LGBT,1
വന്നു വന്നു ഇനി കേരളത്തിൽ ആണുങ്ങളെ പീഡിപ്പിക്കുന്ന കാലം വരും ദൈവമേ എന്റെ കുണ്ടിയെ കാത്തോളണെ,homophobic,0
Manassinu thonunna oroaa vigarangal allahu kakkatte,non-anti-LGBT,1
വേദങ്ങളിലോ പുരാണങ്ങളിലോ സ്വവർഗ്ഗ കല്യാണം എവിടെയും കാണാൻ കഴിയില്ല നാരദമഹർഷി ഒന്നിൽ കൂടുതൽ കല്യാണം കഴിച്ചു കൗസല്യ കൈകേയി സുമിത്ര  എല്ലാ ഇണകളും പെണ്ണാണ്,non-anti-LGBT,1
ബ്ലാ ഡിസ്‌ലൈക്ക് അടിച്ചിട്ടുണ്ട് വൃത്തി കേട്ട പരുപാടി ഒരു ആൺകുട്ടിക്ക് പെണ്ണാണ് ഇണയായിട്ട് വേണ്ടത് അല്ലാന്നു പറയാൻ പറ്റോ സുഹൃത്തുക്കളെ ഇത് മൈര് പരുപാടി ആയിപ്പോയി സപ്പോർട്ട് ചെയ്യാൻ കുറെ നായിന്റെ മക്കളും ഇഹ് ഇഹ്,homophobic,0
ഇവിടെ ഡിസ്ലൈക്ക് അടിക്കുന്നവർ തീർച്ചയായും ഒരുവട്ടമെങ്കിലും ഈ ഷോർട്ട് ഫിലിം കണ്ടിരിക്കണംസ്വവർഗ്ഗാനുരാഗം മാനസികരോഗമോ വാർത്തകളിലെപോലെ പ്രകൃതിവിരുദ്ധമോ ഒന്നുമല്ലനിങ്ങൾക്ക് എതിർ ലിംഗത്തോട് തോന്നുന്നത് ചിലർക്ക് സ്വന്തം ലിംഗത്തിലുള്ളവർക്ക് തോന്നുന്നുഇവിടെ കമന്റ് ബോക്സിൽ കിടന്ന് കുരു പൊട്ടിക്കുന്നവരെ മനുഷ്യരായിപ്പോലും കണക്കാക്കാൻ കഴിയില്ല,non-anti-LGBT,1
പക്ഷെ പുരുഷനായി ജനിച് സ്ത്രീയായ ഇവർക്കു കൃത്യമായി പുരുഷനെ മനസിലാക്കാൻ കഴിയും എന്നാണ് എനിക്കു തോന്നുന്നത് ,non-anti-LGBT,1
9 okke verum oru number ayyi kannenda samyamayyi ppls2020 illek petten vandi keruka,non-anti-LGBT,1
ചുള്ളൻമാർ Gay ആവാൻ പാടില്ല എന്നുണ്ടോ ,non-anti-LGBT,1
കണ്ടു എനിക്കു പറയാൻ വാക്കുകളില്ല I feel a kind of numbness inside me Eden hats of you ,non-anti-LGBT,1
എന്തു പറയണം എന്ന് പറയാനറിയാത്ത ഒരു അവസ്ഥ,non-anti-LGBT,1
Nikhil Varghesevhotfe ഞാൻ കുണ്ടൻ അല്ല അതിനു,homophobic,0
ningal aanungaloke inganeyayal njangal pennungaloke enthcheyum,non-anti-LGBT,1
Abhilash Shankar cheruppathil aankuttikal sexual abuse cheyyappedunnundennu ennikku viswassikkan kazhiyunnillanjan vicharichu girlsinu matrame kooduthal risk ullennu easwara ennikkorankunjanu ullathu kettittu pediyakunnu,non-anti-LGBT,1
അങ്ങനെ അവര് ചെയ്യും എന്ന് എല്ലാവര്ക്കും അറിയാം എന്നാലും അങ്ങനെ ആരും പോസ്റ്റില്ല ,non-anti-LGBT,1
ഈ പറയുന്ന ഷിഗണ്ടി വർഗം മനസ്സിലായില്ലേ ഹിജഡ വർഗം എന്ന്,transphobic,2
pes Soccers kashtam evidennu kitti puthiya arivuangineyanenkil videsathulla ellarum transgenders aayirikkum onnu poda,non-anti-LGBT,1
Rahman Rahman nte broAvar verum sexine vendi ella ingane avunnadhPadachone thanneya avare ingane janipikkunnadhAdh avarude kuttam ellalo avarkum feelings ishtangalum okke inndingane okke verum enn padachon paranjidangill appom avare angikarikkanamAdhaan nalla karyam,non-anti-LGBT,1
ടെയിനിൽ fancy dress ഇട്ട് ഗുണ്ടകളെ പ്പോലെ പൈസ പിരിക്കുന്നവരെ ഓർമ വരുന്നു,non-anti-LGBT,1
rafi komben ഞാൻ തന്നോട് എന്തെങ്കിലും പറയാൻ വന്നോ എവിടെങ്കിലും എന്തെങ്കിലും കാണുമ്പോൾ അത് തന്നെ ഉദ്ദേശിച്ചാണ് എന്ന് ചിന്തിക്കുന്നത് ഉള്ളിൽ അതുപോലെ കള്ളം ഉള്ളവർക്ക് മാത്രം ആണ് അതെങ്ങനെയാ,non-anti-LGBT,1
Vaishnav Talks MM manyamaayi jeevikkunnavare nammal support cheyyumallathavare orikkalumilla,non-anti-LGBT,1
Trans നെ പറ്റി പഠിക്കാൻ ഗവ ഒരു കമീഷൻ വെക്കണം,non-anti-LGBT,1
വിവാഹിതരായ ഇരുവർക്കും ജീവിതനാശ ആശംസകൾ നേരുന്നു ഞാൻ,non-anti-LGBT,1
അവരും അടിപൊളി യായി ജിവിക്ക ട്ട്,non-anti-LGBT,1
Walk Man തലയിൽ വല്ലതും വേണം പോയി കാട്ടിലെ കണ്ണൻ കാണു,non-anti-LGBT,1
അവരുടെ കുഴപ്പമല്ല പിന്നാരുടെ കുഴപ്പം സർവ്വതും സൃഷ്ടിച്ചെന്ന് പറയുന്ന പടച്ചവന്റെ കുഴപ്പം,non-anti-LGBT,1
atheyyyenthu prahasanam aanuu ,non-anti-LGBT,1
Anjalo broo pwolipichuuu moneaaaaaa,non-anti-LGBT,1
അതിലിപ്പോ ഒന്നും ചെയ്യാനില്ല,non-anti-LGBT,1
കുട്ടികളെ ചൂഷണം ചെയ്യുന്ന കുണ്ടന്മാരെ കണ്ടാൽ അടിച്ചു കരണം പൊട്ടിക്കുക,non-anti-LGBT,1
ഇങ്ങനെ ഒരു Script ചെയ്യുമ്പോൾ നല്ലതുപോലെ പഠിച്ചിട്ട് ചെയ്യണമായിരുന്നു,non-anti-LGBT,1
ഏറ്റവും കൂടുതൽ ഉള്ളത് മദ്രസ പീഡനങ്ങൾ ആണ്,non-anti-LGBT,1
Enthoru pekolangal aaaan ,transphobic,2
Simply outstndng Finoobin thakarthuttooooKeep going all d very bst guyZzzz,non-anti-LGBT,1
ഒരാൾ Trangent ആയി ജനിക്കുന്നത് ഒരിക്കലും അയാളുടെ കുറ്റമല്ല ചില സ്ഥലങ്ങളിൽ ഇവരെ ഉപദ്രവിക്കുന്ന രംഗങ്ങൾ Fb യിൽക്കണ്ടിട്ടുണ്ട് ശരിക്കും അത് ഭയങ്കര കൂര തയാണ് ഇവരെല്ലാം ഭൂമിയുടെ അവകാശികളിൽ പെട്ടവരാണ് അവരും ജീവിച്ചു പോയ്ക്കോട്ടെ,non-anti-LGBT,1
Dee JayPJrss ചാണകം ആവും എടപ്പാൾ,non-anti-LGBT,1
Eni ithupole olich cheyyunnavar parasyamayi purake varum,non-anti-LGBT,1
kalam poya Pokke ini enthokke kanendi varum ente daivame,non-anti-LGBT,1
Ardra Achu vivaravum vidyavyasavum ellathavanmarod paranjitt karyamilla,non-anti-LGBT,1
Jibi mullu nth oolathara aadaa parayunne,non-anti-LGBT,1
Jeevikkuka jeevikaan anuvadhikukaaaaa,non-anti-LGBT,1
Sthree ayi jenichu purushan ennum paranju nadakkunna transgenderne kettiyal sadarana aanum pennum thammil nadakkunath cheyth mathu,non-anti-LGBT,1
വിവാഹമെന്നത് ഏതെങ്കിലും പ്രത്യേക വിഭാഗം ആളുകൾക്ക് മാത്രം വേണ്ടി ഉള്ളതല്ല എല്ലാ പൗരന്മാർക്കും തുല്യമായി ലഭ്യമാക്കേണ്ട ഒന്നാണ് അത്,non-anti-LGBT,1
Varun Punnala ചക്ക എന്ന് പറയുമ്പോൾ ചുക്ക് എന്ന് കേൾക്കുന്ന തന്നോട് ഒന്നും പറയാനില്ല തന്റെ സംസാരം കേട്ടപ്പോൾ ഒരു കാര്യം മനസ്സിലായി താൻ ഒരു സങ്കി ആണന്നു അപ്പൊ ഒട്ടും നമ്മൾ സംസാരിക്കാനില്ലേ,non-anti-LGBT,1
ഉണ്ണിയാർച്ച reloaded എന്നെക്കാളും വിവരമുണ്ടോ  അതെനിക്ക് അറിയില്ലാർന്നു വിവരം അളക്കാനുള്ള യന്ത്രമുണ്ടോ കയ്യിൽ സാധാരണ ഉണ്ണിയാർച്ചയുടെകയ്യിൽ വാളല്ലേ,non-anti-LGBT,1
Vincent Gomez humansil 10 homosexuals aayath kond human existence oru problevum undavillaath orth worried aavanda athil valya prblms nammude chuthinnum nadakkunnund nammude nilanilppine bhadhikkunnath athinte patti worry cheyyu,non-anti-LGBT,1
Pranav Pc nostalgic hehe mwona,non-anti-LGBT,1
Satheerth GOVIND sheriya schoolilum poyi clgilum poyi engene okke varunna chilarumund Atha parithaapakaram,non-anti-LGBT,1
Eee myran mark entha vatta ithinakal 9 aakunatha,homophobic,0
Loka Samastha Sukhino Bavanthu,non-anti-LGBT,1
F F C യിൽ നിന്ന് വന്നവർക്ക് like അടിക്കാനുള്ള കമന്റ്,non-anti-LGBT,1
ഇവരും മനുഷ്യരാണ് നമ്മളെ പോലെ വികാരവും വിചാരവും സങ്കടങ്ങളും ഒക്കെ ഉള്ള മനുഷ്യർ,non-anti-LGBT,1
already ദഹിച്ചവർ ആണ് comment സെക്ഷനിൽ,non-anti-LGBT,1
Vincent Gomez oru straight aaya aale oru suprabhatathil Kure hormone Etta food koduthal gay aakan patathilla Potte ayale pidich eni hormone nirbandiche kuthivechalum ayal gay akilla chilapol ayalude look feminine aakum sexuality change aakathilla  Apozha foodil hormone ette population control cheyan sexuality change cheyunate Athilum bhedam Vedi vechu kollunatha  Commonsense use cheyu Eni oru gay aayavsne pidiche male hormone kuthi vechalum Avan straight aakathilla its genetic,non-anti-LGBT,1
achu achuuus othiri nadakunudu athu ennathe kalagatathintheanu,non-anti-LGBT,1
ദൈവത്തിൻ്റെ സൃഷ്ടിയിൽ ഉൾപെട്ടവരല്ലെ നമ്മളും അവരും  ആരും ആരൂടെയും മുന്നിലും അല്ല പുറകിലും അല്ല,non-anti-LGBT,1
Bhagyam enik penninod matram instrst thoniyath  enthoru myrrrr erpaadanith,homophobic,0
ഉള്ളത് കൊണ്ട് അടിച്ചു പൊളിച് ജീവിക്കുക മേക്കപ്പ് ഒക്കെ സാധാരണ ജനങ്ങളെ പോലെ ആക്കുവാൻ ശ്രമിച്ചാൽ പൊളിക്കും,non-anti-LGBT,1
Vaishnav Talks MM കൗൺസിലിങ് കൊണ്ട് മാറിയവർ ഉണ്ട് മൈരേ,non-anti-LGBT,1
feleena xavier good no words Pattumenkil 2 poojayo vazhipado nernneki Chilapo maarum  So sad sis  Muri vaidyan aale kollum Athenne avastha,non-anti-LGBT,1
ഞാൻ  vicherichu കുന്ദൻ  mar ayirkumnnn,homophobic,0
Aneesha Anju താൻ തേങ്ങായ പറയുന്നത് Homosexual മനുഷ്യൻ ഉണ്ടാക്കിയെന്ന് പറഞ്ഞുഞാൻ ചോദിച്ചു അപ്പോൾ പ്രകൃതി കാണിക്കുന്നതോ എന്ന്ഇപ്പോൾ താൻ എന്ത് ആണ് പറയുന്നത് വല്ല ബോധം ഉണ്ടോ സെക്സ് ഓറിയന്ടേഷൻ എന്നത് ഒരു വ്യക്തിക്ക് തിരഞ്ഞെടുക്കാൻ കഴിയില്ലജനിക്കുമ്പോൾ തന്നെ അവർ അങ്ങനെ ആണ്വിവരക്കേട് ദയവായി വിളമ്പരുത്,non-anti-LGBT,1
Varun Punnala അപ്പൊ നിങ്ങൾ ചോദിക്കും എന്താണ് പരിമിതികൾ എന്ന് താങ്കൾക്ക് ഉണ്ടാകുന്ന സംശയങ്ങൾ ഉത്തരം തരാൻ എനിക്ക് ബുദ്ധിമുട്ട് ഉണ്ട് ക്ഷമി,non-anti-LGBT,1
സുപ്രീംകോടതി സ്വവര്ഗാനുരാഗത്തെ അംഗീകരിച്ച വിധിയെപ്പറ്റിയൊന്നും കേട്ടിട്ടു പോലുമില്ലേ,non-anti-LGBT,1
Angikarikkanam ബികോസ് you same same them just humans,non-anti-LGBT,1
Nc theam എല്ലാവർക്കും ആശംസകൾ ,non-anti-LGBT,1
scientifically inaccurate statement Homosexuality എല്ലാ മൃഗങ്ങളിലും ഉണ്ടെന്നോ  lol എത് സ്കൂളിലാ ഇത് പഠിപ്പിച്ചേ,non-anti-LGBT,1
Mr Red Ni muzhuvanayi Keri erike Thala matram aakanda Ninte thanthayka enu adichu kodukunate annakilotte,non-anti-LGBT,1
ആ പെൺകുട്ടിയുടെ make up ഇത്തിരി ഓവർ ആയി ,non-anti-LGBT,1
Seriya mumbayil povumbo ivare vannu kerum enittu ellarde aduth vannu kaikottum kaanumbo thane pedi aavum,transphobic,2
രണ്ടു ചുള്ളന്മാർ ഇവരെ പറഞ്ഞു മനസിലാക്കാൻ ആരും ഉണ്ടായില്ലേ,non-anti-LGBT,1
